date,trackingErrorBps
2022-09-02,342.58620477090466
2022-09-06,343.464644226153
2022-09-07,343.484715998996
2022-09-08,343.3046933291979
2022-09-09,343.25614719868736
2022-09-12,343.2171326761544
2022-09-13,343.7511464414059
2022-09-14,343.8780426259873
2022-09-15,345.05676302033464
2022-09-16,345.1584307065141
2022-09-19,345.81051515993835
2022-09-20,345.42813709454964
2022-09-21,345.28917989743184
2022-09-22,345.50159050179235
2022-09-23,345.79042707138484
2022-09-26,345.45734806031294
2022-09-27,345.771020299085
2022-09-28,347.42031109736837
2022-09-29,347.54192880407237
2022-09-30,346.9480876974975
2022-10-03,346.98651978389455
2022-10-04,349.0222005639283
2022-10-05,349.0856939375583
2022-10-06,349.39659341044216
2022-10-07,349.38088610874684
2022-10-10,350.29621240412325
2022-10-11,350.1106098356499
2022-10-12,350.155414228749
2022-10-13,351.45459189239295
2022-10-14,352.7841214150902
2022-10-17,352.8588922278675
2022-10-18,352.83821563918656
2022-10-19,353.2830670972093
2022-10-20,353.4538301529191
2022-10-21,353.50075166518116
2022-10-24,353.6162510946098
2022-10-25,354.01218913627235
2022-10-26,355.1663861702726
2022-10-27,355.4122311219904
2022-10-28,355.38424459399675
2022-10-31,355.64175389465555
2022-11-01,355.02787239059376
2022-11-02,353.93510817313677
2022-11-03,354.1272115948159
2022-11-04,354.14080164439946
2022-11-07,355.5324123812091
2022-11-08,354.9086182201097
2022-11-09,354.9758834035592
2022-11-10,356.19683686361
2022-11-11,356.57092248651657
2022-11-14,356.9090247486157
2022-11-15,357.17415953874905
2022-11-16,357.19992859568777
2022-11-17,357.4171529684318
2022-11-18,357.2282256700755
2022-11-21,358.3683142755931
2022-11-22,358.80469325412173
2022-11-23,358.5523445093451
2022-11-25,359.47442303648137
2022-11-28,360.4695898767103
2022-11-29,360.41302794632855
2022-11-30,360.5783584768988
2022-12-01,361.3067540097547
2022-12-02,362.52197333058416
2022-12-05,363.5731242762228
2022-12-06,363.5974063977179
2022-12-07,363.6133179392897
2022-12-08,363.7283625392473
2022-12-09,363.7291306650029
2022-12-12,363.8562570414746
2022-12-13,365.80203104797647
2022-12-14,365.9213627287592
2022-12-15,365.9176778570225
2022-12-16,366.8454868188633
2022-12-19,367.61396678262963
2022-12-20,368.25447406267205
2022-12-21,368.72588077231825
2022-12-22,368.6640250232761
2022-12-23,369.10090415558784
2022-12-27,369.37050406212126
2022-12-28,368.99812121496456
2022-12-29,368.9606368046139
2022-12-30,368.92621574692697
2023-01-03,371.0870274339236
2023-01-04,370.315492808198
2023-01-05,370.63329275077695
2023-01-06,371.81378847388544
2023-01-09,371.8368528915503
2023-01-10,371.98283383593747
2023-01-11,373.35080873572895
2023-01-12,373.5817510808223
2023-01-13,373.68021162550514
2023-01-17,373.78352608383284
2023-01-18,374.07291340156274
2023-01-19,374.095132491836
2023-01-20,374.36573256017226
2023-01-23,374.4556841523776
2023-01-24,374.6773045596833
2023-01-25,374.69423542020587
2023-01-26,373.3081104919487
2023-01-27,373.6934894316082
2023-01-30,373.91257336500576
2023-01-31,373.3851609684199
2023-02-01,374.2726541387109
2023-02-02,374.5765591072111
2023-02-03,374.40421469496033
2023-02-06,374.66254089622316
2023-02-07,374.0389795900943
2023-02-08,374.0203777114488
2023-02-09,373.63458559434196
2023-02-10,373.6330297902219
2023-02-13,373.6774702544097
2023-02-14,373.6734967478107
2023-02-15,374.818545543769
2023-02-16,375.2275847767859
2023-02-17,375.16002833254527
2023-02-21,374.6943660980503
2023-02-22,374.71581740964126
2023-02-23,371.27449796875396
2023-02-24,371.22218819526256
2023-02-27,370.11636227877403
2023-02-28,365.84860459539175
2023-03-01,353.7315360619709
2023-03-02,353.2514679800331
2023-03-03,352.0482483328671
2023-03-06,352.2111649051047
2023-03-07,346.5121087010976
2023-03-08,312.1153222412582
2023-03-09,306.07953096011124
2023-03-10,306.00537501836527
2023-03-13,302.7805931777662
2023-03-14,301.42224548417295
2023-03-15,301.8375715560824
2023-03-16,299.790185516693
2023-03-17,299.3575784380213
2023-03-20,297.06323942398365
2023-03-21,297.2570296330682
2023-03-22,295.016009813793
2023-03-23,294.93518468902437
2023-03-24,294.98768193688375
2023-03-27,292.0504400491196
2023-03-28,292.12166705355173
2023-03-29,292.0504035757253
2023-03-30,290.8190354287063
2023-03-31,290.81669766016813
2023-04-03,290.9084597347228
2023-04-04,290.36075149055836
2023-04-05,290.08401419994186
2023-04-06,289.3693293196679
2023-04-10,289.3299586661556
2023-04-11,286.4997131702597
2023-04-12,284.9953642179299
2023-04-13,281.11493062210275
2023-04-14,281.15436231569726
2023-04-17,281.0885281940868
2023-04-18,280.7216617532686
2023-04-19,280.48250431446746
2023-04-20,278.39624135734607
2023-04-21,278.49997532868485
2023-04-24,277.97533554544816
2023-04-25,278.6069407481927
2023-04-26,278.2690098016539
2023-04-27,278.2937519360827
2023-04-28,278.550842047957
2023-05-01,274.8062991426648
2023-05-02,272.94829865939744
2023-05-03,271.5595430162734
2023-05-04,270.4948097275997
2023-05-05,269.9624315180491
2023-05-08,268.1967706226817
2023-05-09,264.9166573641733
2023-05-10,264.93632853067135
2023-05-11,265.0749614263563
2023-05-12,265.1197157677238
2023-05-15,265.0550762487396
2023-05-16,265.4275241139604
2023-05-17,264.1001793488736
2023-05-18,262.27931908993423
2023-05-19,262.18675220939
2023-05-22,262.1833968601294
2023-05-23,262.5928230181936
2023-05-24,262.47650251197416
2023-05-25,262.465762001451
2023-05-26,262.2273389454707
2023-05-30,262.39773572288414
2023-05-31,262.89027895908896
2023-06-01,260.63309472605494
2023-06-02,260.7150531693705
2023-06-05,260.7813448690921
2023-06-06,260.7639294401555
2023-06-07,260.73270297369066
2023-06-08,260.795737223893
2023-06-09,258.2780069908325
2023-06-12,257.1353679258753
2023-06-13,257.31028443084375
2023-06-14,257.0875760697576
2023-06-15,259.3933954543921
2023-06-16,255.89855395893645
2023-06-20,255.57903227202794
2023-06-21,256.10272089372796
2023-06-22,256.087130816191
2023-06-23,256.59522825182165
2023-06-26,256.47141658370225
2023-06-27,256.6003879374956
2023-06-28,256.47645397325647
2023-06-29,256.4750461083576
2023-06-30,254.77157459429048
2023-07-03,249.14494890624826
2023-07-05,248.43374669211187
2023-07-06,245.45606360832392
2023-07-07,245.2941751202657
2023-07-10,245.05034583530806
2023-07-11,244.06018361119706
2023-07-12,244.10754476657004
2023-07-13,244.70056525928493
2023-07-14,244.64448080857977
2023-07-17,244.56671278192957
2023-07-18,244.57670374406703
2023-07-19,245.21203860344826
2023-07-20,245.12992203890877
2023-07-21,245.33463972271298
2023-07-24,245.7160516133605
2023-07-25,245.4231110225885
2023-07-26,245.2983021421399
2023-07-27,245.0198422975285
2023-07-28,245.0327473716526
2023-07-31,243.51380431931955
2023-08-01,241.46270865809856
2023-08-02,241.81638566701739
2023-08-03,241.5235025654245
2023-08-04,241.32296796895207
2023-08-07,240.15465995231025
2023-08-08,237.50003013189212
2023-08-09,237.68517502709784
2023-08-10,237.7949459962723
2023-08-11,237.8404167855247
2023-08-14,237.30013627953966
2023-08-15,238.28516173505028
2023-08-16,238.00894004314821
2023-08-17,237.80589797198854
2023-08-18,238.1353514564449
2023-08-21,238.49227535709835
2023-08-22,238.49201917204442
2023-08-23,238.69254304371702
2023-08-24,238.67761415756766
2023-08-25,240.59313232437978
2023-08-28,241.19481961134662
2023-08-29,239.71451668586684
2023-08-30,239.50365094166457
2023-08-31,239.32351023961203
2023-09-01,238.92409326800893
2023-09-05,237.42475905402165
2023-09-06,236.99359762704523
2023-09-07,236.94829123717977
2023-09-08,236.99317249851566
2023-09-11,237.50125259719556
2023-09-12,237.5466191973575
2023-09-13,238.4804476109478
2023-09-14,236.92371336165584
2023-09-15,238.177917257087
2023-09-18,236.60606218561392
2023-09-19,236.63270492885263
2023-09-20,236.5422954377773
2023-09-21,236.33470885133275
2023-09-22,235.99056189448675
2023-09-25,235.86384966893155
2023-09-26,235.3332442530525
2023-09-27,232.60824996172448
2023-09-28,232.5030244984428
2023-09-29,232.2688744273422
2023-10-02,232.37443957788702
2023-10-03,229.62355594226796
2023-10-04,229.7274192226363
2023-10-05,229.64676145233582
2023-10-06,229.55570185088848
2023-10-09,228.95086733869806
2023-10-10,229.0305868291249
2023-10-11,228.58014059244698
2023-10-12,224.77033929801274
2023-10-13,223.08077242037155
2023-10-16,223.10343207004604
2023-10-17,223.65810701620285
2023-10-18,221.82712270707384
2023-10-19,221.84856094506054
2023-10-20,221.92501187141318
2023-10-23,221.61305566698385
2023-10-24,220.69825636992863
2023-10-25,217.42540631158673
2023-10-26,217.10596928580705
2023-10-27,217.1627139838742
2023-10-30,216.8260553146979
2023-10-31,216.58510637915953
2023-11-01,217.2028513067088
2023-11-02,216.9870327043207
2023-11-03,217.1226249699031
2023-11-06,215.47238018659047
2023-11-07,215.5415715169176
2023-11-08,215.28108667985097
2023-11-09,213.61370675912647
2023-11-10,212.55282820884418
2023-11-13,212.22631228171952
2023-11-14,211.19552311386283
2023-11-15,210.89665244483385
2023-11-16,210.69236785757772
2023-11-17,210.71446330939006
2023-11-20,209.38336083618972
2023-11-21,209.24012754327637
2023-11-22,209.39966993158532
2023-11-24,208.11183566678875
2023-11-27,206.50880111183434
2023-11-28,206.62938696093804
2023-11-29,206.15782651142786
2023-11-30,206.4443177569411
2023-12-01,204.5276152393677
2023-12-04,202.88448146076936
2023-12-05,202.81172213757006
2023-12-06,202.68134087388617
2023-12-07,202.46446911767723
2023-12-08,202.46321801756991
2023-12-11,202.17180664729676
2023-12-12,198.41467587253396
2023-12-13,197.5375789224637
2023-12-14,197.82781665426157
2023-12-15,196.34762418293897
2023-12-18,195.1035929225269
2023-12-19,193.4973932690109
2023-12-20,192.35386868527382
2023-12-21,192.35805512891392
2023-12-22,191.51280306887924
2023-12-26,191.14041063232355
2023-12-27,191.3250459850496
2023-12-28,191.64279643683622
2023-12-29,191.81378210552197
2024-01-02,189.6063828644315
2024-01-03,190.07942543098468
2024-01-04,189.5785590392696
2024-01-05,187.23268089306842
2024-01-08,186.9983693833568
2024-01-09,186.5648859689436
2024-01-10,183.3549740457207
2024-01-11,182.7146154452634
2024-01-12,183.06686598997732
2024-01-16,182.80532275436767
2024-01-17,181.91368620490138
2024-01-18,181.89371990581728
2024-01-19,181.5338963791781
2024-01-22,181.2980216227935
2024-01-23,180.96002022590432
2024-01-24,180.77733742422046
2024-01-25,181.31120979192593
2024-01-26,181.5297031267225
2024-01-29,181.23921442363394
2024-01-30,180.76880963542862
2024-01-31,179.08703597014505
2024-02-01,178.52885740662566
2024-02-02,178.25451216676248
2024-02-05,177.7872237133717
2024-02-06,177.33598165377322
2024-02-07,177.10901716584988
2024-02-08,178.01111194395168
2024-02-09,178.0142174409427
2024-02-12,177.86648188136633
2024-02-13,178.55378069783484
2024-02-14,176.21777144611602
2024-02-15,175.51884862979725
2024-02-16,175.5326220253892
2024-02-20,175.1690048517413
2024-02-21,177.74798729244762
2024-02-22,177.2378719325543
2024-02-23,177.16945654070162
2024-02-26,176.37735079794356
2024-02-27,175.19543884791523
2024-02-28,175.47131400445278
2024-02-29,175.64173122889707
2024-03-01,175.8205167707803
2024-03-04,176.64760806835721
2024-03-05,175.9630949909346
2024-03-06,175.54098881102274
2024-03-07,178.24346834834816
2024-03-08,178.18460429962786
2024-03-11,178.2327455986225
2024-03-12,178.13632601140438
2024-03-13,178.11773697129746
2024-03-14,179.47563726757465
2024-03-15,179.35777050073747
2024-03-18,179.25792301781377
2024-03-19,178.94764061752795
2024-03-20,179.51984404939486
2024-03-21,179.51815129703706
2024-03-22,179.7762320925216
2024-03-25,180.4596191418589
2024-03-26,180.6552191549726
2024-03-27,180.6662555400519
2024-03-28,180.55116818010012
2024-04-01,183.12391087993547
2024-04-02,182.9425654833087
2024-04-03,183.4182981145392
2024-04-04,183.59783048983667
2024-04-05,183.7104533916536
2024-04-08,183.8403835480697
2024-04-09,183.74757308539418
2024-04-10,184.04846921733318
2024-04-11,183.92797913011597
2024-04-12,183.99026844632408
2024-04-15,183.83575717308307
2024-04-16,186.06050045473037
2024-04-17,186.6337107022684
2024-04-18,188.42260976546717
2024-04-19,188.31055462585826
2024-04-22,191.33018946282363
2024-04-23,190.52782080803462
2024-04-24,192.5870681843843
2024-04-25,194.5361034515849
2024-04-26,194.10287350458464
2024-04-29,197.76941876255492
2024-04-30,198.09587342597501
2024-05-01,198.52147436053173
2024-05-02,199.40130646582833
2024-05-03,198.9549846127271
2024-05-06,199.99321310524343
2024-05-07,199.87980691976523
2024-05-08,200.08937858229373
2024-05-09,199.8952272681096
2024-05-10,199.86403388709402
2024-05-13,204.07903660330786
2024-05-14,204.11705276306571
2024-05-15,204.17853593194704
2024-05-16,204.6722432361898
2024-05-17,204.70882262060968
2024-05-20,204.5977287779583
2024-05-21,204.03740439046973
2024-05-22,203.93476031698367
2024-05-23,204.2364996129963
2024-05-24,203.7788052504001
2024-05-28,204.81328502461062
2024-05-29,205.40346807074533
2024-05-30,205.76449387393717
2024-05-31,206.2220541529396
2024-06-03,206.14417015151474
2024-06-04,206.49243943201165
2024-06-05,206.5917558073163
2024-06-06,206.53547036269447
2024-06-07,208.4069645086812
2024-06-10,209.22937668549505
2024-06-11,210.09458761565512
2024-06-12,209.98149130935076
2024-06-13,206.73099031512552
2024-06-14,206.49706164151783
2024-06-17,206.54636416586462
2024-06-18,205.12329283022652
2024-06-20,205.0680877273665
2024-06-21,204.38380519238032
2024-06-24,205.40601585602553
2024-06-25,205.17430476657248
2024-06-26,204.439006466683
2024-06-27,205.25315111886977
2024-06-28,207.8396379479828
2024-07-01,207.45357236411772
2024-07-02,207.09577273613854
2024-07-03,206.9941338308711
2024-07-05,207.11055884117317
2024-07-08,208.10980280131923
2024-07-09,209.0810205098264
2024-07-10,209.02201686870941
2024-07-11,209.20412837945204
2024-07-12,209.11470235157392
2024-07-15,209.45325294472516
2024-07-16,209.66241567519972
2024-07-17,208.8401590663487
2024-07-18,209.62813312906437
2024-07-19,209.72341761264846
2024-07-22,209.0476808766712
2024-07-23,209.02558727407052
2024-07-24,208.99848080261788
2024-07-25,210.6724972026962
2024-07-26,210.56674545607046
2024-07-29,210.6312175937385
2024-07-30,210.8665028705948
2024-07-31,210.88152806880953
2024-08-01,211.24986231272035
2024-08-02,212.7426364435119
2024-08-05,213.15350168648393
2024-08-06,212.88920300725516
2024-08-07,212.32394317175485
2024-08-08,212.02628187185942
2024-08-09,212.04491685617504
2024-08-12,212.32686299945075
2024-08-13,211.24128462472646
2024-08-14,212.40968596006527
2024-08-15,212.75337228949405
2024-08-16,212.51811033886452
2024-08-19,212.18165590252775
2024-08-20,212.20939641653408
2024-08-21,211.9675631603048
2024-08-22,211.90760171611876
2024-08-23,209.17600825906734
2024-08-26,208.967658407984
2024-08-27,209.09551001507066
2024-08-28,209.2031894419349
2024-08-29,209.29863023285856
2024-08-30,210.24241418224435
2024-09-03,210.85705792036262
2024-09-04,211.83273351664906
2024-09-05,212.19037940050418
2024-09-06,212.1037367323818
2024-09-09,211.4074042492765
2024-09-10,210.39519107869017
2024-09-11,209.12684146072718
2024-09-12,208.85310817148337
2024-09-13,208.01435194954647
2024-09-16,208.04087836616893
2024-09-17,208.05383344795175
2024-09-18,208.04303638941602
2024-09-19,207.9887492556604
2024-09-20,208.16670439807046
2024-09-23,208.20878125531436
2024-09-24,208.21481308512057
2024-09-25,208.23387960946783
2024-09-26,208.322661334306
2024-09-27,208.4080063636771
2024-09-30,209.4777126425551
2024-10-01,209.99992146457114
2024-10-02,209.84671277157017
2024-10-03,209.77936236863584
2024-10-04,209.7921303434491
2024-10-07,209.06686341001443
2024-10-08,208.981114953435
2024-10-09,209.4850546808963
2024-10-10,209.55497493040818
2024-10-11,209.36790821391682
2024-10-14,209.27940897085398
2024-10-15,208.68188424377948
2024-10-16,208.9808134664643
2024-10-17,208.77502202167767
2024-10-18,208.56662443857235
2024-10-21,208.33022744693213
2024-10-22,208.06446953830138
2024-10-23,207.83897958552026
2024-10-24,208.39314346433605
2024-10-25,208.37995811461496
2024-10-28,208.47335806758272
2024-10-29,208.93596360019987
2024-10-30,208.39616844255968
2024-10-31,207.94375940597175
2024-11-01,207.747073149803
2024-11-04,207.52066576463412
2024-11-05,207.56025399262953
2024-11-06,208.28968797379122
2024-11-07,207.6475235932733
2024-11-08,207.3615544718262
2024-11-11,207.1312859865148
2024-11-12,206.75546297425888
2024-11-13,206.7836886256743
2024-11-14,207.60388125816888
2024-11-15,208.23778941427253
2024-11-18,207.7125955322537
2024-11-19,206.90968812159076
2024-11-20,206.6434541578879
2024-11-21,206.47192700535686
2024-11-22,207.92333841669833
2024-11-25,209.0295543449782
2024-11-26,209.00600557666723
2024-11-27,207.71248119267946
2024-11-29,207.71182872903952
2024-12-02,207.70715817637523
2024-12-03,207.76026640286844
2024-12-04,207.73594561938768
2024-12-05,207.68275634065108
2024-12-06,207.7874012855762
2024-12-09,207.88976821331403
2024-12-10,207.75221390305094
2024-12-11,208.32665798473388
2024-12-12,208.02897044526796
2024-12-13,207.97250168258734
2024-12-16,207.50185847586803
2024-12-17,207.50231004257512
2024-12-18,209.50588685458607
2024-12-19,210.16335807667122
2024-12-20,214.61678266798123
2024-12-23,216.45066169720522
2024-12-24,216.10353958557815
2024-12-26,216.86695207254007
2024-12-27,216.94067505952228
2024-12-30,215.92702214759365
2024-12-31,215.53772882399903
2025-01-02,215.74106615906072
2025-01-03,215.2349075240452
2025-01-06,215.419735946571
2025-01-07,216.11050307292425
2025-01-08,216.16449601389547
2025-01-10,216.91578775074194
2025-01-13,216.68801194898242
2025-01-14,216.6334869059842
2025-01-15,216.94406021681985
2025-01-16,217.18131935890221
2025-01-17,216.90672605886581
2025-01-21,216.7201365772691
2025-01-22,217.03634451544946
2025-01-23,217.40171088345215
2025-01-24,216.7350076518558
2025-01-27,216.0173574176189
2025-01-28,216.3589263354736
2025-01-29,216.383551936211
2025-01-30,216.38505277622738
2025-01-31,216.64106871748274
2025-02-03,216.74382380948308
2025-02-04,216.97619770038767
2025-02-05,217.15969191633081
2025-02-06,217.2103860991014
2025-02-07,216.48025020595534
2025-02-10,216.37272171565192
2025-02-11,216.5254129519335
2025-02-12,216.00018510727614
2025-02-13,217.14334324593173
2025-02-14,217.08249012660974
2025-02-18,217.1540769777052
2025-02-19,217.2043855409816
2025-02-20,214.39333424218688
2025-02-21,213.83124304066132
2025-02-24,214.06140976156007
2025-02-25,214.16690008324082
2025-02-26,214.3832376873862
2025-02-27,215.14807551426475
2025-02-28,215.05733544235378
2025-03-03,215.02616603118224
2025-03-04,214.13192551605286
2025-03-05,214.9140744791888
2025-03-06,214.9080628881279
2025-03-07,212.26424248096615
2025-03-10,212.36733315886883
2025-03-11,212.3193460600206
2025-03-12,212.8370365008702
2025-03-13,212.20596252096428
2025-03-14,211.0226114205927
2025-03-17,210.92439910615826
2025-03-18,211.21875737788682
2025-03-19,211.6824381652385
2025-03-20,211.3400822530623
2025-03-21,211.71367909579362
2025-03-24,212.02025002342626
2025-03-25,211.8764579567981
2025-03-26,211.96134219328104
2025-03-27,211.96583252426007
2025-03-28,211.9600944262444
2025-03-31,209.71281239331103
2025-04-01,209.33521180270844
2025-04-02,208.89405461983364
2025-04-03,208.79371930528941
2025-04-04,208.614099720925
2025-04-07,210.68404449748536
2025-04-08,210.43771224365622
2025-04-09,209.43383385392548
2025-04-10,211.10057254029635
2025-04-11,211.02133614394364
2025-04-14,212.3043809232891
2025-04-15,210.4187839019168
2025-04-16,209.87933477261777
2025-04-17,210.10609658558738
2025-04-21,210.2033753680209
2025-04-22,207.70039970022563
2025-04-23,207.4993023946334
2025-04-24,206.19842691487517
2025-04-25,204.58055376924003
2025-04-28,205.1793869475104
2025-04-29,202.08344035006283
2025-04-30,201.86236687772404
2025-05-01,201.13034912507155
2025-05-02,201.42017827210518
2025-05-05,201.5391526442126
2025-05-06,202.06484651117214
2025-05-07,201.43057775735016
2025-05-08,201.5675964779989
2025-05-09,201.68480327834453
2025-05-12,201.94564643502548
2025-05-13,198.3401591195159
2025-05-14,198.060719234363
2025-05-15,198.47932324609138
2025-05-16,197.23952190191716
2025-05-19,197.29081718561076
2025-05-20,197.41540370232724
2025-05-21,197.32592631991844
2025-05-22,197.1573140528416
2025-05-23,197.0571468216879
2025-05-27,197.36271098336016
2025-05-28,196.3449981608336
2025-05-29,195.95350665564985
2025-05-30,195.94416840670056
2025-06-02,195.135745872833
2025-06-03,195.22707854763834
2025-06-04,194.9302258342003
2025-06-05,195.02518230900515
2025-06-06,195.65389562331407
2025-06-09,193.74625160374435
2025-06-10,194.6247563529386
2025-06-11,193.42007692447052
2025-06-12,193.43463810451084
2025-06-13,194.20080433781405
2025-06-16,195.25525043140004
2025-06-17,195.58228489135118
2025-06-18,195.79732552966556
2025-06-20,196.38498795040243
2025-06-23,197.05165943279172
2025-06-24,196.79572055076446
2025-06-25,196.79426678225778
2025-06-26,196.43077495014498
2025-06-27,196.07071660402198
2025-06-30,194.2819439700143
2025-07-01,195.02889832853785
2025-07-02,194.78452136717635
2025-07-03,194.84659191589301
2025-07-07,195.74596833236777
2025-07-08,194.7270780911691
2025-07-09,193.65344206098612
2025-07-10,194.11584394310046
2025-07-11,193.4223774342729
2025-07-14,193.07628297287116
2025-07-15,192.6082494501459
2025-07-16,192.39341664443506
2025-07-17,192.41966719910405
2025-07-18,191.78542626927035
2025-07-21,191.77612810196788
2025-07-22,191.77430643048405
2025-07-23,191.85595029401634
2025-07-24,192.49011567508006
2025-07-25,191.07709595823343
2025-07-28,191.56294337391182
2025-07-29,191.95452925146336
2025-07-30,191.63657605157113
2025-07-31,190.80381633727936
2025-08-01,190.70941169718833
2025-08-04,189.25446198087087
2025-08-05,189.0439400447817
2025-08-06,191.04959421834866
2025-08-07,189.18393249694884
2025-08-08,189.22052270044142
2025-08-11,189.34866762945097
2025-08-12,189.0798582945339
2025-08-13,189.11525850813834
2025-08-14,187.9663324114487
2025-08-15,187.54880267264497
2025-08-18,187.3671505037661
2025-08-19,187.61804834230696
2025-08-20,187.62709288678508
2025-08-21,187.5896431221691
2025-08-22,187.57113876307696
2025-08-25,187.78290831019953
2025-08-26,187.80168280292267
2025-08-27,188.21481407213548
2025-08-28,187.93153952600377
2025-08-29,187.84478318553263
2025-09-02,186.8578078714694
2025-09-03,187.41173214091643
2025-09-04,186.5478752701604
2025-09-05,186.11872779146228
2025-09-08,186.086222092298
2025-09-09,185.89669450480207
2025-09-10,186.17428640249562
2025-09-11,186.71153928374872
2025-09-12,186.71270712462592
2025-09-15,186.09350031192463
2025-09-16,186.02603391909182
2025-09-17,186.05692680332936
2025-09-18,186.12545835977255
2025-09-19,186.1257348426841
2025-09-22,187.04605638576666
2025-09-23,187.07174518466255
2025-09-24,187.9589749975322
2025-09-25,187.9789908226759
2025-09-26,187.77171802332091
2025-09-29,187.72139996728805
2025-09-30,187.31764571992795
2025-10-01,186.22372089254256
2025-10-02,186.80665182427572
2025-10-03,186.36639314896112
2025-10-06,186.5413741118903
2025-10-07,186.5517487428415
2025-10-08,186.6179271633372
2025-10-09,185.96432146452815
2025-10-10,187.07146623241434
2025-10-13,187.05360687227446
2025-10-14,187.04022074986335
2025-10-15,187.08606818407688
2025-10-16,187.13868523070067
2025-10-17,187.2114823816538
2025-10-20,187.20594527963414
2025-10-21,187.19883509051638
2025-10-22,188.51712703364498
2025-10-23,188.18931318555758
2025-10-24,187.72100754688338
2025-10-27,188.86360811223835
2025-10-28,188.97731046569746
2025-10-29,188.9440411007025
2025-10-30,189.51439143806033
2025-10-31,189.56592983011961
2025-11-03,189.6974587595592
2025-11-04,189.66378005447888
2025-11-05,189.57784360620164
2025-11-06,189.57488530559917
2025-11-07,190.09272305877178
2025-11-10,191.59957148249563
2025-11-11,191.59575799699937
2025-11-12,191.88447015743375
2025-11-13,192.18504285513208
2025-11-14,191.52796727182837
2025-11-17,190.9760196705699
2025-11-18,190.97309053484136
2025-11-19,190.97556088988526
2025-11-20,191.5553238645775
2025-11-21,191.55412576610738
2025-11-24,190.1958962108211
2025-11-25,189.00398711080328
2025-11-26,189.174316876439
2025-11-28,189.2211353057119
2025-12-01,189.45522100949577
2025-12-02,189.652962414531
2025-12-03,189.88045452514882
2025-12-04,189.96191242962652
2025-12-05,189.95883766871964
2025-12-08,189.79697529728546
2025-12-09,189.7177813419773
2025-12-10,189.73474883639597
2025-12-11,189.80207089793998
2025-12-12,190.87473442162266
2025-12-15,190.8382124480355
2025-12-16,190.8807525990497
2025-12-17,191.6744758807136
2025-12-18,189.45209013643722
2025-12-19,188.88993208439072
2025-12-22,184.22735005804506
2025-12-23,181.12870646253955
2025-12-24,181.18874223153227
2025-12-26,180.25987660294592
2025-12-29,180.8341589118844
2025-12-30,180.11944951230842
